,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,1. Jinsingiz:,2. Qaysi yosh oralig'idasiz?,3. Qaysi hududda yashaysiz?,4. Nima bilan shug’ullanasiz?,5. Ma'lumotingiz:,"1. IT sohasida ko‘proq bilim olishga qiziqasizmi (masalan, kompyuter ko‘nikmalari, dasturlash yoki raqamli vositalardan foydalanish)?","2. Sizningcha, IT-ko‘nikmalarni yaxshilash ishingiz/o‘qishingiz/hayotingiz sifatini oshirishi mumkinmi?",3. Siz hozirda IT va raqamli ko'nikmalaringiz darajasini qanday baholaysiz?  ,ID
1595,1595,1595,1595,1595,1595,1595,2025-03-01,Ayol,18-20 yosh,Sirdaryo viloyati,O'qiyman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1898
1596,1596,1596,1596,1596,1596,1596,2025-03-01,Erkak,28-35 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ilg‘or ko‘nikmalarga egaman.,1899
1597,1597,1597,1597,1597,1597,1597,2025-03-01,Erkak,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1900
1598,1598,1598,1598,1598,1598,1598,2025-03-01,Erkak,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1901
1599,1599,1599,1599,1599,1599,1599,2025-03-01,Ayol,18-20 yosh,Toshkent shahri,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1902
1600,1600,1600,1600,1600,1600,1600,2025-03-01,Erkak,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1903
1601,1601,1601,1601,1601,1601,1601,2025-03-01,Erkak,28-35 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1904
1602,1602,1602,1602,1602,1602,1602,2025-03-01,Erkak,15-17 yosh,Samarqand viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1905
1603,1603,1603,1603,1603,1603,1603,2025-03-01,Erkak,18-20 yosh,Samarqand viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1906
1604,1604,1604,1604,1604,1604,1604,2025-03-01,Erkak,28-35 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1907
1605,1605,1605,1605,1605,1605,1605,2025-03-01,Ayol,36-45 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1908
1606,1606,1606,1606,1606,1606,1606,2025-03-01,Erkak,18-20 yosh,Jizzax viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1909
1607,1607,1607,1607,1607,1607,1607,2025-03-01,Erkak,15-17 yosh,Sirdaryo viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1910
1608,1608,1608,1608,1608,1608,1608,2025-03-01,Erkak,21-23 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1911
1609,1609,1609,1609,1609,1609,1609,2025-03-01,Ayol,24-27 yosh,Samarqand viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1912
1610,1610,1610,1610,1610,1610,1610,2025-03-01,Ayol,28-35 yosh,Jizzax viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1913
1611,1611,1611,1611,1611,1611,1611,2025-03-01,Erkak,21-23 yosh,Sirdaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1914
1612,1612,1612,1612,1612,1612,1612,2025-03-01,Erkak,18-20 yosh,Samarqand viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1915
1613,1613,1613,1613,1613,1613,1613,2025-03-01,Erkak,18-20 yosh,Surxondaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1916
1614,1614,1614,1614,1614,1614,1614,2025-03-01,Erkak,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1917
1615,1615,1615,1615,1615,1615,1615,2025-03-01,Erkak,18-20 yosh,Fargʻona viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1918
1616,1616,1616,1616,1616,1616,1616,2025-03-01,Erkak,21-23 yosh,Namangan viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1919
1617,1617,1617,1617,1617,1617,1617,2025-03-01,Erkak,21-23 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1920
1618,1618,1618,1618,1618,1618,1618,2025-03-01,Ayol,21-23 yosh,Qashqadaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1921
1619,1619,1619,1619,1619,1619,1619,2025-03-01,Erkak,15-17 yosh,Jizzax viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1922
1620,1620,1620,1620,1620,1620,1620,2025-03-01,Erkak,18-20 yosh,Qoraqalpogʻiston Respublikasi,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1923
1621,1621,1621,1621,1621,1621,1621,2025-03-01,Ayol,15-17 yosh,Namangan viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1924
1622,1622,1622,1622,1622,1622,1622,2025-03-01,Ayol,53-60 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1925
1623,1623,1623,1623,1623,1623,1623,2025-03-01,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1926
1624,1624,1624,1624,1624,1624,1624,2025-03-01,Erkak,28-35 yosh,Andijon viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1927
1625,1625,1625,1625,1625,1625,1625,2025-03-01,Ayol,36-45 yosh,Buxoro viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1928
1626,1626,1626,1626,1626,1626,1626,2025-03-01,Erkak,15 yoshgacha,Sirdaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1929
1627,1627,1627,1627,1627,1627,1627,2025-03-01,Erkak,15-17 yosh,Andijon viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1930
1628,1628,1628,1628,1628,1628,1628,2025-03-01,Ayol,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1931
1629,1629,1629,1629,1629,1629,1629,2025-03-01,Ayol,15-17 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1932
1630,1630,1630,1630,1630,1630,1630,2025-03-01,Erkak,15-17 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1933
1631,1631,1631,1631,1631,1631,1631,2025-03-01,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1934
1632,1632,1632,1632,1632,1632,1632,2025-03-01,Erkak,15-17 yosh,Navoiy viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1935
1633,1633,1633,1633,1633,1633,1633,2025-03-01,Erkak,28-35 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1936
1634,1634,1634,1634,1634,1634,1634,2025-03-01,Erkak,18-20 yosh,Xorazm viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1937
1635,1635,1635,1635,1635,1635,1635,2025-03-01,Ayol,28-35 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1938
1636,1636,1636,1636,1636,1636,1636,2025-03-01,Erkak,15-17 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1939
1637,1637,1637,1637,1637,1637,1637,2025-03-01,Ayol,15 yoshgacha,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1940
1638,1638,1638,1638,1638,1638,1638,2025-03-01,Erkak,36-45 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1941
1639,1639,1639,1639,1639,1639,1639,2025-03-01,Erkak,36-45 yosh,Jizzax viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1942
1640,1640,1640,1640,1640,1640,1640,2025-03-01,Erkak,21-23 yosh,Xorazm viloyati, Ishlayman va o'qiyman,O‘rta (maktab attestati),Ha,Ha,Bazaviy bilimlarga egaman,1943
1641,1641,1641,1641,1641,1641,1641,2025-03-01,Erkak,18-20 yosh,Navoiy viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1944
1642,1642,1642,1642,1642,1642,1642,2025-03-01,Erkak,21-23 yosh,Sirdaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Bazaviy bilimlarga egaman,1945
1643,1643,1643,1643,1643,1643,1643,2025-03-02,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,1946
1644,1644,1644,1644,1644,1644,1644,2025-03-02,Erkak,24-27 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1947
1645,1645,1645,1645,1645,1645,1645,2025-03-02,Ayol,24-27 yosh,Qoraqalpogʻiston Respublikasi,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1948
1646,1646,1646,1646,1646,1646,1646,2025-03-02,Ayol,24-27 yosh,Qoraqalpogʻiston Respublikasi,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1949
1647,1647,1647,1647,1647,1647,1647,2025-03-02,Ayol,24-27 yosh,Qoraqalpogʻiston Respublikasi,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1950
1648,1648,1648,1648,1648,1648,1648,2025-03-02,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1951
1649,1649,1649,1649,1649,1649,1649,2025-03-02,Erkak,21-23 yosh,Namangan viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1952
1650,1650,1650,1650,1650,1650,1650,2025-03-02,Erkak,18-20 yosh,Qashqadaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1953
1651,1651,1651,1651,1651,1651,1651,2025-03-02,Erkak,18-20 yosh,Toshkent viloyati,Ishlayman dasturchiman va Universitetda o'qiyman,Tugallanmagan oliy,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1954
1652,1652,1652,1652,1652,1652,1652,2025-03-02,Ayol,15 yoshgacha,Namangan viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1955
1653,1653,1653,1653,1653,1653,1653,2025-03-02,Ayol,18-20 yosh,Surxondaryo viloyati,Abituriyentman,O‘rta (maktab attestati),Ha,Ha,Bazaviy bilimlarga egaman,1956
1654,1654,1654,1654,1654,1654,1654,2025-03-02,Erkak,21-23 yosh,Qashqadaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1957
1655,1655,1655,1655,1655,1655,1655,2025-03-02,Erkak,21-23 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1958
1656,1656,1656,1656,1656,1656,1656,2025-03-02,Ayol,18-20 yosh,Surxondaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1959
1657,1657,1657,1657,1657,1657,1657,2025-03-02,Ayol,18-20 yosh,Surxondaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1960
1658,1658,1658,1658,1658,1658,1658,2025-03-02,Ayol,15 yoshgacha,Namangan viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1961
1659,1659,1659,1659,1659,1659,1659,2025-03-02,Ayol,28-35 yosh,Samarqand viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,1962
1660,1660,1660,1660,1660,1660,1660,2025-03-02,Erkak,24-27 yosh,Sirdaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1963
1661,1661,1661,1661,1661,1661,1661,2025-03-02,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1964
1662,1662,1662,1662,1662,1662,1662,2025-03-02,Erkak,15-17 yosh,Surxondaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1965
1663,1663,1663,1663,1663,1663,1663,2025-03-02,Erkak,18-20 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1966
1664,1664,1664,1664,1664,1664,1664,2025-03-02,Ayol,15-17 yosh,Xorazm viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,1967
1665,1665,1665,1665,1665,1665,1665,2025-03-03,Erkak,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1968
1666,1666,1666,1666,1666,1666,1666,2025-03-03,Ayol,28-35 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1969
1667,1667,1667,1667,1667,1667,1667,2025-03-03,Ayol,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1970
1668,1668,1668,1668,1668,1668,1668,2025-03-03,Ayol,46-52 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1971
1669,1669,1669,1669,1669,1669,1669,2025-03-03,Ayol,53-60 yosh,Buxoro viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1972
1670,1670,1670,1670,1670,1670,1670,2025-03-03,Erkak,24-27 yosh,Surxondaryo viloyati,Vaqtinchalik ishsizman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1973
1671,1671,1671,1671,1671,1671,1671,2025-03-03,Erkak,21-23 yosh,Jizzax viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1974
1672,1672,1672,1672,1672,1672,1672,2025-03-03,Erkak,15-17 yosh,Namangan viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1975
1673,1673,1673,1673,1673,1673,1673,2025-03-03,Erkak,28-35 yosh,Qashqadaryo viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1976
1674,1674,1674,1674,1674,1674,1674,2025-03-03,Erkak,18-20 yosh,Sirdaryo viloyati,O'qiyman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Yo'q,Bazaviy bilimlarga egaman,1977
1675,1675,1675,1675,1675,1675,1675,2025-03-03,Ayol,15-17 yosh,Toshkent shahri,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1978
1676,1676,1676,1676,1676,1676,1676,2025-03-03,Erkak,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1979
1677,1677,1677,1677,1677,1677,1677,2025-03-03,Erkak,18-20 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1980
1678,1678,1678,1678,1678,1678,1678,2025-03-03,Erkak,28-35 yosh,Xorazm viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1981
1679,1679,1679,1679,1679,1679,1679,2025-03-03,Erkak,21-23 yosh,Sirdaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1982
1680,1680,1680,1680,1680,1680,1680,2025-03-03,Ayol,18-20 yosh,Xorazm viloyati,O'qiyman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Bazaviy bilimlarga egaman,1983
1681,1681,1681,1681,1681,1681,1681,2025-03-03,Ayol,24-27 yosh,Buxoro viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1984
1682,1682,1682,1682,1682,1682,1682,2025-03-03,Erkak,15 yoshgacha,Sirdaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1985
1683,1683,1683,1683,1683,1683,1683,2025-03-03,Erkak,53-60 yosh,Sirdaryo viloyati,Tadbirkorman,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1986
1684,1684,1684,1684,1684,1684,1684,2025-03-03,Erkak,36-45 yosh,Fargʻona viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1987
1685,1685,1685,1685,1685,1685,1685,2025-03-03,Ayol,21-23 yosh,Qashqadaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1988
1686,1686,1686,1686,1686,1686,1686,2025-03-03,Ayol,21-23 yosh,Qashqadaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1989
1687,1687,1687,1687,1687,1687,1687,2025-03-03,Erkak,15-17 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,1990
1688,1688,1688,1688,1688,1688,1688,2025-03-03,Erkak,21-23 yosh,Surxondaryo viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1991
1689,1689,1689,1689,1689,1689,1689,2025-03-03,Ayol,18-20 yosh,Navoiy viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,1992
1690,1690,1690,1690,1690,1690,1690,2025-03-03,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1993
1691,1691,1691,1691,1691,1691,1691,2025-03-03,Ayol,18-20 yosh,Toshkent shahri,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1994
1692,1692,1692,1692,1692,1692,1692,2025-03-04,Ayol,28-35 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1995
1693,1693,1693,1693,1693,1693,1693,2025-03-04,Erkak,36-45 yosh,Xorazm viloyati,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1996
1694,1694,1694,1694,1694,1694,1694,2025-03-04,Erkak,15-17 yosh,Navoiy viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,1997
1695,1695,1695,1695,1695,1695,1695,2025-03-04,Erkak,15 yoshgacha,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),Hali maktabda o'qiyman,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,1998
1696,1696,1696,1696,1696,1696,1696,2025-03-04,Erkak,15 yoshgacha,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,1999
1697,1697,1697,1697,1697,1697,1697,2025-03-04,Erkak,15-17 yosh,Toshkent viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,2000
1698,1698,1698,1698,1698,1698,1698,2025-03-04,Erkak,36-45 yosh,Surxondaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,2001
1699,1699,1699,1699,1699,1699,1699,2025-03-04,Erkak,15-17 yosh,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,2002
1700,1700,1700,1700,1700,1700,1700,2025-03-04,Ayol,15-17 yosh,Sirdaryo viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Bazaviy bilimlarga egaman,2003
1701,1701,1701,1701,1701,1701,1701,2025-03-04,Ayol,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,2004
1702,1702,1702,1702,1702,1702,1702,2025-03-04,Erkak,15 yoshgacha,Toshkent viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,2005
